OrderID,OrderDate,CustomerID,CustomerName,Region,Country,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,Discount,Profit
ORD1122,2022-11-16 00:00:00,CUST650,Heidi Hubbard,Australia,Australia,CURTA728,Curtain,Home Decor,19,99.26,1565.33,0.17,337.37
ORD1500,2023-12-10 00:00:00,CUST572,Brian Page,Australia,Australia,HEADP464,Headphones,Electronics,20,818.94,11465.16,0.3,3055.08
ORD1135,2022-08-04 00:00:00,CUST671,Mary Miller,North America,UK,CURTA805,Curtain,Home Decor,8,285.32,1985.83,0.13,559.38
ORD1366,2022-10-12 00:00:00,CUST686,Steve Rodriguez,Asia,Brazil,TABLE503,Tablet,Electronics,9,287.19,1990.23,0.23,379.03
ORD1631,2023-10-07 00:00:00,CUST625,David Bauer,Australia,Australia,FICTI553,Fiction,Books,5,172.98,683.27,0.21,160.7
ORD1904,2022-08-24 00:00:00,CUST515,Lauren Robinson,North America,Brazil,FICTI948,Fiction,Books,18,872.63,11780.51,0.25,3286.36
ORD1652,2023-04-07 00:00:00,CUST686,Zachary Jackson,North America,Germany,LAPTO226,Laptop,Electronics,4,715.21,2603.36,0.09,751.11
ORD1000,2022-05-06 00:00:00,CUST590,Carrie Gaines,Australia,Australia,MIRRO527,Mirror,Home Decor,6,396.95,2119.71,0.11,433.09
ORD1724,2022-10-03 00:00:00,CUST583,Dawn Perez,South America,Australia,LAMP632,Lamp,Home Decor,14,893.71,9759.31,0.22,1852.41
ORD1990,2023-12-28 00:00:00,CUST665,Angel Walsh,South America,Canada,T-SHI768,T-Shirt,Clothing,17,503.56,8303.7,0.03,2341.85
ORD1566,2022-08-30 00:00:00,CUST688,Anna Bell,Australia,Germany,FICTI137,Fiction,Books,19,502.13,6678.33,0.3,1267.23
ORD1405,2023-06-14 00:00:00,CUST584,Michelle Gonzalez,South America,Canada,TABLE784,Tablet,Electronics,14,205.01,2669.23,0.07,456.31
ORD1491,2023-02-08 00:00:00,CUST673,Gerald Mcclure,South America,India,BIOGR852,Biography,Books,3,220.14,475.5,0.28,102.46
ORD1276,2022-07-14 00:00:00,CUST694,Brett Sellers,Australia,UK,RUG303,Rug,Home Decor,11,66.26,612.24,0.16,71.86
ORD1805,2023-08-15 00:00:00,CUST570,Matthew Gomez,Asia,UK,PHONE672,Phone,Electronics,1,810.45,672.67,0.17,72.94
ORD1955,2022-10-13 00:00:00,CUST689,Gabriel Rodriguez,South America,Brazil,NON-F826,Non-Fiction,Books,2,100.73,175.27,0.13,41.7
ORD1007,2022-05-14 00:00:00,CUST665,Chad Hall,Europe,Canada,PHONE837,Phone,Electronics,14,303.71,4209.42,0.01,912.9
ORD1707,2022-06-28 00:00:00,CUST612,Bradley Barron,Europe,USA,JACKE958,Jacket,Clothing,15,618.29,7697.71,0.17,1721.88
ORD1070,2023-01-11 00:00:00,CUST560,Jessica Green,North America,Germany,RUG324,Rug,Home Decor,10,577.93,4045.51,0.3,1210.14
ORD1264,2022-02-10 00:00:00,CUST559,Karen Novak,Australia,India,SWEAT480,Sweater,Clothing,18,823.87,14533.07,0.02,2270.78
ORD1783,2023-03-30 00:00:00,CUST645,Thomas Moss,Australia,Brazil,T-SHI197,T-Shirt,Clothing,7,62.14,356.68,0.18,77.68
ORD1391,2022-11-24 00:00:00,CUST618,Denise Stokes,South America,Germany,JEANS738,Jeans,Clothing,7,391.02,2217.08,0.19,379.96
ORD1297,2022-12-16 00:00:00,CUST572,Philip Smith DDS,Australia,USA,HEADP138,Headphones,Electronics,13,742.56,9170.62,0.05,2107.76
ORD1489,2022-04-08 00:00:00,CUST571,Hannah Smith,North America,Australia,JEANS338,Jeans,Clothing,11,176.41,1591.22,0.18,422.23
ORD1136,2023-07-11 00:00:00,CUST612,Craig Brady,North America,Brazil,JEANS173,Jeans,Clothing,2,178.24,299.44,0.16,73.58
ORD1211,2022-08-14 00:00:00,CUST525,Christina Clarke,North America,Brazil,LAMP201,Lamp,Home Decor,7,891.95,5182.23,0.17,1436.07
ORD1063,2023-11-22 00:00:00,CUST552,Robert Williams,Australia,USA,HEADP252,Headphones,Electronics,5,681.48,3032.59,0.11,550.66
ORD1550,2022-04-08 00:00:00,CUST580,Juan Martinez,South America,USA,CURTA668,Curtain,Home Decor,5,250.74,915.2,0.27,148.81
ORD1290,2022-10-22 00:00:00,CUST585,Paul Robinson,Europe,UK,COMIC956,Comics,Books,1,236.31,207.95,0.12,42.71
ORD1718,2023-12-18 00:00:00,CUST593,Miranda Gutierrez,Australia,China,PHONE529,Phone,Electronics,11,608.75,6160.55,0.08,666.73
ORD1755,2022-05-09 00:00:00,CUST550,Tyrone Blake,South America,India,SWEAT909,Sweater,Clothing,11,915.99,9773.61,0.03,1150.19
ORD1892,2022-10-05 00:00:00,CUST521,Rachael Hull,Australia,USA,RUG671,Rug,Home Decor,10,614.18,5527.62,0.1,1030.88
ORD1006,2022-10-07 00:00:00,CUST638,Laura Lane,Asia,Brazil,T-SHI255,T-Shirt,Clothing,19,69.67,979.56,0.26,148.9
ORD1471,2023-10-10 00:00:00,CUST534,Michael Stephens,North America,Australia,CURTA704,Curtain,Home Decor,7,693.37,3785.8,0.22,534.35
ORD1558,2023-06-29 00:00:00,CUST516,Joseph Lawrence,Australia,Brazil,TABLE960,Tablet,Electronics,19,825.85,11454.54,0.27,2006.94
ORD1706,2023-09-14 00:00:00,CUST512,Nicole Phillips,South America,Australia,NON-F264,Non-Fiction,Books,9,269.61,1868.4,0.23,523.69
ORD1604,2023-12-20 00:00:00,CUST633,Ashley Williams,Europe,Australia,TABLE722,Tablet,Electronics,7,752.11,4106.52,0.22,463.06
ORD1917,2022-10-29 00:00:00,CUST676,Adrian Sims,Asia,India,JEANS257,Jeans,Clothing,13,779.03,8912.1,0.12,2305.45
ORD1448,2022-05-09 00:00:00,CUST542,Brandon Bridges,South America,Germany,FICTI454,Fiction,Books,2,918.11,1744.41,0.05,431.65
ORD1573,2023-10-23 00:00:00,CUST680,William Zuniga,Europe,Brazil,TABLE268,Tablet,Electronics,10,61.1,439.92,0.28,47.81
ORD1060,2023-10-28 00:00:00,CUST647,Charles Brown,Europe,Australia,FICTI148,Fiction,Books,14,547.08,7352.76,0.04,1749.05
ORD1730,2022-01-29 00:00:00,CUST689,Kathryn Washington,Asia,UK,SWEAT178,Sweater,Clothing,13,469.65,5739.12,0.06,1115.48
ORD1532,2023-07-04 00:00:00,CUST524,Jennifer Campos,South America,Brazil,HEADP254,Headphones,Electronics,10,681.7,5794.45,0.15,1144.29
ORD1838,2022-02-20 00:00:00,CUST684,Kathleen Wagner,Australia,Australia,PHONE895,Phone,Electronics,4,929.49,3011.55,0.19,841.01
ORD1843,2023-02-01 00:00:00,CUST532,Jessica Martinez,South America,China,NON-F159,Non-Fiction,Books,5,895.42,3895.08,0.13,926.89
ORD1368,2022-03-07 00:00:00,CUST686,Gina Dunn,Asia,China,TABLE751,Tablet,Electronics,12,917.09,10014.62,0.09,1044.49
ORD1059,2022-07-27 00:00:00,CUST613,Vanessa Wilson,South America,Australia,RUG459,Rug,Home Decor,10,10.79,98.19,0.09,15.52
ORD1298,2023-09-05 00:00:00,CUST563,Steven Rodriguez,Asia,Germany,HEADP592,Headphones,Electronics,11,386.57,3614.43,0.15,831.34
ORD1660,2023-09-11 00:00:00,CUST561,Gary Grant,Asia,India,CURTA678,Curtain,Home Decor,12,866.58,9463.05,0.09,2221.77
ORD1626,2022-02-04 00:00:00,CUST687,Tamara Harrison,Europe,Australia,LAPTO847,Laptop,Electronics,18,156.41,2759.07,0.02,669.29
ORD1852,2022-06-29 00:00:00,CUST554,Karen Allen,Australia,China,SWEAT981,Sweater,Clothing,9,760.84,4930.24,0.28,535.22
ORD1535,2022-04-18 00:00:00,CUST683,Daniel Reynolds,North America,Australia,FICTI515,Fiction,Books,1,296.11,225.04,0.24,55.54
ORD1604,2022-08-03 00:00:00,CUST664,Deborah Smith,North America,USA,CURTA402,Curtain,Home Decor,13,35.03,346.1,0.24,39.26
ORD1941,2022-09-13 00:00:00,CUST587,Victoria Jackson,North America,Canada,SWEAT305,Sweater,Clothing,10,142.1,1151.01,0.19,339.46
ORD1371,2023-05-27 00:00:00,CUST612,Alexander Torres,North America,Brazil,BIOGR975,Biography,Books,3,671.23,1751.91,0.13,422.57
ORD1053,2023-03-07 00:00:00,CUST506,Rick Beck,Asia,India,JEANS585,Jeans,Clothing,18,363.03,5162.29,0.21,741.95
ORD1815,2022-11-07 00:00:00,CUST614,Heather Graves,Asia,UK,JEANS584,Jeans,Clothing,12,681.92,7119.24,0.13,947.25
ORD1464,2022-02-25 00:00:00,CUST513,Craig White,North America,USA,LAMP112,Lamp,Home Decor,11,430.9,3697.12,0.22,684.45
ORD1295,2023-05-28 00:00:00,CUST690,Mitchell Johnson,Asia,India,T-SHI541,T-Shirt,Clothing,6,471.46,2545.88,0.1,689.26
ORD1391,2023-05-05 00:00:00,CUST501,Mr. Bryan Moore,Europe,UK,LAMP856,Lamp,Home Decor,10,874.15,6381.3,0.27,1105.89
ORD1979,2022-10-02 00:00:00,CUST623,Thomas Flynn,North America,USA,T-SHI821,T-Shirt,Clothing,14,997.8,10895.98,0.22,1571.32
ORD1361,2023-11-15 00:00:00,CUST692,Carl Bautista,Europe,Germany,NON-F735,Non-Fiction,Books,19,644.54,11878.87,0.03,2886.51
ORD1618,2022-03-18 00:00:00,CUST555,Dawn Berry,South America,China,RUG456,Rug,Home Decor,17,512.22,7314.5,0.16,1479.39
ORD1385,2023-09-21 00:00:00,CUST658,Jennifer Thomas,Australia,Canada,T-SHI801,T-Shirt,Clothing,15,280.24,3615.1,0.14,646.44
ORD1309,2023-05-03 00:00:00,CUST504,Jason Arnold,Asia,UK,JACKE870,Jacket,Clothing,6,841.13,4693.51,0.07,736.59
ORD1211,2022-01-26 00:00:00,CUST660,Eric Campbell,Europe,Brazil,LAMP949,Lamp,Home Decor,14,246.31,3069.02,0.11,859.4
ORD1236,2022-04-19 00:00:00,CUST642,Edward Barber,North America,Brazil,TABLE607,Tablet,Electronics,4,844.99,3177.16,0.06,898.78
ORD1275,2022-04-28 00:00:00,CUST571,Scott Esparza,Asia,USA,JACKE567,Jacket,Clothing,1,227.04,165.74,0.27,25.42
ORD1080,2022-05-07 00:00:00,CUST558,Suzanne Gomez,Australia,India,BIOGR365,Biography,Books,14,685.25,8250.41,0.14,2090.82
ORD1428,2022-02-10 00:00:00,CUST668,Bradley Simmons,Europe,USA,RUG201,Rug,Home Decor,14,151.16,1566.02,0.26,261.76
